Concept;Feature;BR_Label
pants;made_of_material;visual-form_and_surface
pants;worn_for_warmth;function
pants;is_long;visual-form_and_surface
pants;worn_with_belts;encyclopaedic
pants;has_belt_loops;visual-form_and_surface
pants;has_seams;visual-form_and_surface
pants;made_of_different_materials;visual-form_and_surface
parakeet;a_bird;taxonomic
parakeet;is_colourful;visual-colour
parakeet;beh_-_talks;sound
parakeet;lives_in_cages;encyclopaedic
parakeet;has_feathers;visual-form_and_surface
parakeet;beh_-_flies;visual-motion
parakeet;a_pet;taxonomic
parakeet;beh_-_eats;visual-motion
parakeet;has_wings;visual-form_and_surface
parakeet;has_a_beak;visual-form_and_surface
parakeet;beh_-_eats_seeds;visual-motion
parakeet;beh_-_sings;sound
parakeet;is_tropical;encyclopaedic
parakeet;beh_-_chirps;sound
parakeet;is_loud;sound
parakeet;is_small;visual-form_and_surface
parka;is_warm;tactile
parka;has_a_hood;visual-form_and_surface
parka;a_jacket;taxonomic
parka;is_large;visual-form_and_surface
parka;worn_for_the_snow;function
parka;associated_with_Eskimos;encyclopaedic
parka;clothing;taxonomic
parka;has_a_lining;visual-form_and_surface
parka;made_of_fur;visual-form_and_surface
parka;worn_for_the_rain;function
parsley;is_green;visual-colour
parsley;a_vegetable;taxonomic
parsley;is_leafy;visual-form_and_surface
parsley;used_for_decoration;function
parsley;used_for_garnish;function
parsley;a_herb;taxonomic
parsley;is_edible;function
parsley;a_food;taxonomic
parsley;grows_in_gardens;encyclopaedic
parsley;tastes_good;taste
partridge;a_bird;taxonomic
partridge;has_feathers;visual-form_and_surface
partridge;beh_-_flies;visual-motion
partridge;has_wings;visual-form_and_surface
partridge;has_a_beak;visual-form_and_surface
partridge;beh_-_lays_eggs;encyclopaedic
partridge;is_edible;function
partridge;lives_in_pear_trees;encyclopaedic
partridge;an_animal;taxonomic
partridge;hunted_by_people;function
peach;a_fruit;taxonomic
peach;grows_on_trees;encyclopaedic
peach;has_a_pit;visual-form_and_surface
peach;is_furry/fuzzy;tactile
peach;is_juicy;tactile
peach;tastes_sweet;taste
peach;is_round;visual-form_and_surface
peach;has_skin;visual-form_and_surface
peach;tastes_good;taste
peach;is_edible;function
peach;eaten_in_summer;encyclopaedic
peach;has_a_stone;visual-form_and_surface
peach;has_fuzzy_skin;tactile
peach;is_orange;visual-colour
peach;is_soft;tactile
peacock;a_bird;taxonomic
peacock;has_feathers;visual-form_and_surface
peacock;is_colourful;visual-colour
peacock;beh_-_lays_eggs;encyclopaedic
peacock;an_animal;taxonomic
peacock;has_a_tail;visual-form_and_surface
peacock;is_beautiful;encyclopaedic
peacock;beh_-_cannot_fly;encyclopaedic
peacock;has_a_beak;visual-form_and_surface
peacock;is_blue;visual-colour
peacock;different_colours;visual-colour
peacock;has_long_tail_feathers;visual-form_and_surface
peacock;is_large;visual-form_and_surface
peacock;lives_in_zoos;encyclopaedic
peacock;beh_-_fans_tail_feathers;visual-motion
peacock;beh_-_flies;visual-motion
pear;a_fruit;taxonomic
pear;is_green;visual-colour
pear;grows_on_trees;encyclopaedic
pear;is_edible;function
pear;is_yellow;visual-colour
pear;tastes_sweet;taste
pear;has_a_skin;visual-form_and_surface
pear;is_soft;tactile
pear;is_juicy;tactile
pear;has_a_stem;visual-form_and_surface
pear;tastes_good;taste
pear;grows_in_the_summer;encyclopaedic
pear;is_white;visual-colour
pearl;is_white;visual-colour
pearl;is_round;visual-form_and_surface
pearl;worn_as_necklaces;function
pearl;found_in_oysters;encyclopaedic
pearl;is_expensive;encyclopaedic
pearl;is_small;visual-form_and_surface
pearl;is_shiny;visual-form_and_surface
pearl;found_in_oceans;encyclopaedic
pearl;made_by_oysters;encyclopaedic
pearl;has_value;encyclopaedic
pearl;is_black;visual-colour
pearl;is_hard;tactile
pearl;found_in_clams;encyclopaedic
pearl;is_smooth;tactile
pearl;worn_as_earrings;function
peas;is_green;visual-colour
peas;a_vegetable;taxonomic
peas;grows_in_pods;encyclopaedic
peas;is_small;visual-form_and_surface
peas;is_round;visual-form_and_surface
peas;is_nutritious;encyclopaedic
peas;comes_frozen;encyclopaedic
peas;eaten_by_cooking;function
peas;eaten_in_soups;function
peas;tastes_good;taste
peas;is_edible;function
peas;is_yellow;visual-colour
peg;made_of_wood;visual-form_and_surface
peg;made_of_metal;visual-form_and_surface
peg;used_by_hanging_things_on;function
peg;made_of_plastic;visual-form_and_surface
peg;is_small;visual-form_and_surface
peg;is_round;visual-form_and_surface
peg;has_a_pointed_end;visual-form_and_surface
pelican;a_bird;taxonomic
pelican;beh_-_eats_fish;visual-motion
pelican;beh_-_flies;visual-motion
pelican;has_a_beak;visual-form_and_surface
pelican;is_large;visual-form_and_surface
pelican;has_feathers;visual-form_and_surface
pelican;lives_on_water;encyclopaedic
pelican;has_webbed_feet;visual-form_and_surface
pelican;has_wings;visual-form_and_surface
pelican;an_animal;taxonomic
pelican;beh_-_swims;visual-motion
pelican;is_white;visual-colour
pelican;has_a_large_beak;visual-form_and_surface
pelican;lives_by_the_ocean;encyclopaedic
pelican;lives_on_beaches;encyclopaedic
pen;has_ink;visual-form_and_surface
pen;used_for_writing;function
pen;is_long;visual-form_and_surface
pen;made_of_plastic;visual-form_and_surface
pen;different_colours;visual-colour
pen;is_blue;visual-colour
pen;is_round;visual-form_and_surface
pen;is_thin;visual-form_and_surface
pen;has_a_ball_point;visual-form_and_surface
pen;made_of_metal;visual-form_and_surface
pen;has_a_cap;visual-form_and_surface
pen;has_a_pointed_end;visual-form_and_surface
pen;is_red;visual-colour
pen;used_for_writing;function
pen;used_with_paper;encyclopaedic
pencil;made_of_lead;visual-form_and_surface
pencil;used_for_writing;function
pencil;made_of_wood;visual-form_and_surface
pencil;has_an_eraser;visual-form_and_surface
pencil;is_sharpened;function
pencil;is_erasable;encyclopaedic
pencil;used_at_school;encyclopaedic
pencil;has_an_eraser_on_end;visual-form_and_surface
pencil;is_mechanical;encyclopaedic
pencil;is_yellow;visual-colour
pencil;used_for_math;function
pencil;is_long;visual-form_and_surface
pencil;is_thin;visual-form_and_surface
pencil;made_of_graphite;visual-form_and_surface
pencil;a_utensil;taxonomic
pencil;used_for_drawing;function
penguin;is_black;visual-colour
penguin;a_bird;taxonomic
penguin;is_white;visual-colour
penguin;has_a_beak;visual-form_and_surface
penguin;beh_-_cannot_fly;encyclopaedic
penguin;beh_-_waddles;visual-motion
penguin;beh_-_swims;visual-motion
penguin;lives_in_cold_climates;encyclopaedic
penguin;an_animal;taxonomic
penguin;has_feet;visual-form_and_surface
penguin;lives_in_Arctic;encyclopaedic
penguin;has_wings;visual-form_and_surface
penguin;beh_-_lays_eggs;encyclopaedic
penguin;has_webbed_feet;visual-form_and_surface
penguin;is_small;visual-form_and_surface
penguin;beh_-_eats_fish;visual-motion
penguin;lives_in_Antarctic;encyclopaedic
penguin;lives_in_flocks;encyclopaedic
pepper;is_black;visual-colour
pepper;a_spice;taxonomic
pepper;eaten_with_food;encyclopaedic
pepper;associated_with_sneezing;encyclopaedic
pepper;comes_in_small_pieces;visual-form_and_surface
pepper;tastes_hot/spicy;taste
pepper;used_for_cooking;function
pepper;a_seasoning;taxonomic
pepper;found_beside_salt;encyclopaedic
pepper;used_by_sprinkling;function
pepper;used_for_flavouring;function
pepper;used_with_salt;encyclopaedic
perch;is_edible;function
perch;beh_-_swims;visual-motion
perch;lives_in_water;encyclopaedic
perch;hunted_by_people;function
perch;has_gills;visual-form_and_surface
perch;has_fins;visual-form_and_surface
perch;has_scales;visual-form_and_surface
perch;a_fish;taxonomic
perch;beh_-_lays_eggs;encyclopaedic
perch;is_small;visual-form_and_surface
perch;has_a_tail;visual-form_and_surface
perch;is_slimy;tactile
perch;an_animal;taxonomic
perch;lives_in_lakes;encyclopaedic
perch;tastes_good;taste
pheasant;has_feathers;visual-form_and_surface
pheasant;a_bird;taxonomic
pheasant;is_edible;function
pheasant;hunted_by_people;function
pheasant;has_a_beak;visual-form_and_surface
pheasant;beh_-_flies;visual-motion
pheasant;an_animal;taxonomic
pheasant;has_wings;visual-form_and_surface
pheasant;beh_-_lays_eggs;encyclopaedic
piano;has_keys;visual-form_and_surface
piano;a_musical_instrument;taxonomic
piano;inbeh_-_produces_music;sound
piano;is_black;visual-colour
piano;is_white;visual-colour
piano;has_pedals;visual-form_and_surface
piano;made_of_wood;visual-form_and_surface
piano;has_strings;visual-form_and_surface
piano;eg_-_grand;taxonomic
piano;is_large;visual-form_and_surface
piano;has_a_bench;encyclopaedic
piano;made_of_ivory;visual-form_and_surface
piano;used_for_classical_music;function
pickle;is_green;visual-colour
pickle;made_of_cucumbers;encyclopaedic
pickle;is_crunchy;tactile
pickle;is_edible;function
pickle;has_seeds;visual-form_and_surface
pickle;a_vegetable;taxonomic
pickle;is_round;visual-form_and_surface
pickle;comes_in_jars;encyclopaedic
pickle;tastes_dill;taste
pickle;eaten_with_hamburgers;encyclopaedic
pickle;tastes_sweet;taste
pickle;is_juicy;tactile
pickle;tastes_sour;taste
pickle;a_food;taxonomic
pickle;comes_in_a_brine;encyclopaedic
pickle;eaten_in_sandwiches;function
pickle;tastes_good;taste
pickle;tastes_salty;taste
pie;is_edible;function
pie;has_a_crust;visual-form_and_surface
pie;eaten_by_baking;function
pie;is_round;visual-form_and_surface
pie;tastes_good;taste
pie;a_dessert;taxonomic
pie;a_food;taxonomic
pie;has_filling;visual-form_and_surface
pie;tastes_different_flavours;taste
pie;eg_-_apple_pie;taxonomic
pie;made_in_ovens;encyclopaedic
pie;used_by_cutting;function
pie;different_types;encyclopaedic
pier;found_near_the_water;encyclopaedic
pier;made_of_wood;visual-form_and_surface
pier;used_for_docking_boats;function
pier;used_for_fishing;function
pier;found_near_the_ocean;encyclopaedic
pier;used_for_walking_along;function
pier;has_a_lighthouse;encyclopaedic
pier;is_high;visual-form_and_surface
pier;is_large;visual-form_and_surface
pier;juts_out_into_water;encyclopaedic
pier;used_for_boats;function
pig;an_animal;taxonomic
pig;is_pink;visual-colour
pig;lives_on_farms;encyclopaedic
pig;has_a_tail;visual-form_and_surface
pig;has_a_curly_tail;visual-form_and_surface
pig;has_a_snout;visual-form_and_surface
pig;eaten_as_bacon;function
pig;beh_-_oinks;sound
pig;beh_-_eats;visual-motion
pig;is_dirty;visual-form_and_surface
pig;is_fat;visual-form_and_surface
pig;a_baby_is_a_piglet;taxonomic
pig;beh_-_squeals;sound
pig;eaten_as_ham;function
pig;eaten_as_pork;function
pig;has_4_legs;visual-form_and_surface
pig;has_legs;visual-form_and_surface
pig;is_smelly;smell
pig;a_mammal;taxonomic
pig;is_edible;function
pig;is_muddy;visual-form_and_surface
pig;likes_mud;encyclopaedic
pigeon;a_bird;taxonomic
pigeon;beh_-_flies;visual-motion
pigeon;has_wings;visual-form_and_surface
pigeon;has_feathers;visual-form_and_surface
pigeon;lives_in_cities;encyclopaedic
pigeon;has_a_beak;visual-form_and_surface
pigeon;beh_-_produces_manure;visual-motion
pigeon;an_animal;taxonomic
pigeon;is_grey;visual-colour
pigeon;has_feet;visual-form_and_surface
pigeon;has_2_feet;visual-form_and_surface
pigeon;lives_in_parks;encyclopaedic
pigeon;beh_-_coos;sound
pigeon;beh_-_eats;visual-motion
pillow;is_soft;tactile
pillow;has_filling;visual-form_and_surface
pillow;found_on_beds;encyclopaedic
pillow;used_for_sleeping;function
pillow;has_feather_filling;visual-form_and_surface
pillow;has_a_pillow_case;encyclopaedic
pillow;used_for_resting_head;function
pillow;is_comfortable;tactile
pillow;has_foam_filling;visual-form_and_surface
pillow;used_for_pillow_fights;function
pillow;is_fuzzy/fluffy;tactile
pillow;is_decorative;encyclopaedic
pillow;is_white;visual-colour
pin;made_of_metal;visual-form_and_surface
pin;is_sharp;tactile
pin;is_small;visual-form_and_surface
pin;inbeh_-_pricks_fingers;encyclopaedic
pin;used_for_holding;function
pin;is_thin;visual-form_and_surface
pin;used_for_sewing;function
pin;has_a_pointed_end;visual-form_and_surface
pin;has_a_head;visual-form_and_surface
pin;is_silver;visual-colour
pine;a_tree;taxonomic
pine;has_needles;visual-form_and_surface
pine;is_green;visual-colour
pine;a_coniferous;taxonomic
pine;used_as_Christmas_trees;function
pine;grows_in_forests;encyclopaedic
pine;an_evergreen;taxonomic
pine;is_prickly;tactile
pine;smells_nice;smell
pine;used_for_making_furniture;function
pine;is_tall;visual-form_and_surface
pineapple;a_fruit;taxonomic
pineapple;tastes_sweet;taste
pineapple;is_juicy;tactile
pineapple;is_yellow;visual-colour
pineapple;is_tropical;encyclopaedic
pineapple;has_an_inside;visual-form_and_surface
pineapple;has_skin;visual-form_and_surface
pineapple;is_yellow_inside;visual-colour
pineapple;grows_in_Hawaii;encyclopaedic
pineapple;grows_on_trees;encyclopaedic
pineapple;has_leaves;visual-form_and_surface
pineapple;is_prickly;tactile
pineapple;has_a_core;visual-form_and_surface
pineapple;has_an_outside;visual-form_and_surface
pineapple;grows_in_warm_climates;encyclopaedic
pineapple;has_green_leaves;visual-colour
pineapple;used_for_juice;function
pipe_(plumbing);made_of_metal;visual-form_and_surface
pipe_(plumbing);is_round;visual-form_and_surface
pipe_(plumbing);is_long;visual-form_and_surface
pipe_(plumbing);is_hollow;visual-form_and_surface
pipe_(plumbing);used_for_carrying_water;function
pipe_(plumbing);used_for_holding_water;function
pipe_(plumbing);is_hard;tactile
pipe_(plumbing);made_of_copper;visual-form_and_surface
pipe_(plumbing);inbeh_-_leaks;encyclopaedic
pipe_(plumbing);made_of_plastic;visual-form_and_surface
pipe_(plumbing);used_for_transporting_liquids;function
pipe_(plumbing);has_connections;visual-form_and_surface
pipe_(smoking);used_for_smoking_tobacco;function
pipe_(smoking);inbeh_-_produces_smoke;encyclopaedic
pipe_(smoking);is_smelly;smell
pipe_(smoking);made_of_wood;visual-form_and_surface
pipe_(smoking);used_by_inhaling;function
pipe_(smoking);used_by_old_men;function
pipe_(smoking);used_for_smoking_drugs;function
pistol;inbeh_-_fires;sound
pistol;inbeh_-_fires_bullets;visual-motion
pistol;a_weapon;taxonomic
pistol;a_gun;taxonomic
pistol;used_by_the_police;function
pistol;used_for_killing;function
pistol;is_dangerous;encyclopaedic
pistol;is_hand_held;function
pistol;is_small;visual-form_and_surface
pistol;is_loud;sound
pistol;made_of_metal;visual-form_and_surface
pistol;is_lethal;encyclopaedic
pistol;has_a_trigger;visual-form_and_surface
pistol;requires_a_license;encyclopaedic
pistol;used_for_crimes;function
pistol;used_for_protection;function
pistol;used_for_shooting;function
pistol;is_heavy;tactile
pistol;used_for_wounding;function
plate;is_round;visual-form_and_surface
plate;is_breakable;encyclopaedic
plate;made_of_china;visual-form_and_surface
plate;made_of_ceramic;visual-form_and_surface
plate;used_for_food;function
plate;used_for_putting_food_on;function
plate;found_in_cupboards;encyclopaedic
plate;made_of_glass;visual-form_and_surface
plate;is_flat;visual-form_and_surface
plate;found_in_kitchens;encyclopaedic
plate;has_patterns;visual-form_and_surface
plate;made_of_porcelain;visual-form_and_surface
plate;used_for_eating;function
plate;a_dish;taxonomic
plate;different_sizes;visual-form_and_surface
plate;found_on_tables;encyclopaedic
plate;is_white;visual-colour
plate;made_of_paper;visual-form_and_surface
plate;made_of_plastic;visual-form_and_surface
plate;requires_washing;function
platypus;an_animal;taxonomic
platypus;lives_in_water;encyclopaedic
platypus;a_mammal;taxonomic
platypus;beh_-_swims;visual-motion
platypus;has_a_bill;visual-form_and_surface
platypus;has_webbed_feet;visual-form_and_surface
platypus;is_furry;tactile
platypus;has_a_beak;visual-form_and_surface
pliers;a_tool;taxonomic
pliers;made_of_metal;visual-form_and_surface
pliers;has_handles;visual-form_and_surface
pliers;made_of_steel;visual-form_and_surface
pliers;found_in_toolboxes;encyclopaedic
pliers;is_hand_held;function
pliers;used_for_pulling;function
pliers;different_sizes;visual-form_and_surface
pliers;has_a_dead_nose;visual-form_and_surface
pliers;is_useful;encyclopaedic
pliers;used_for_carpentry;function
pliers;used_for_gripping;function
plug_(electric);used_for_electricity;function
plug_(electric);used_for_appliances;function
plug_(electric);has_2_prongs;visual-form_and_surface
plug_(electric);has_3_prongs;visual-form_and_surface
plug_(electric);has_wires;visual-form_and_surface
plug_(electric);is_dangerous;encyclopaedic
plug_(electric);made_of_plastic;visual-form_and_surface
plug_(electric);requires_a_socket;encyclopaedic
plug_(electric);used_for_delivering_power;function
plug_(electric);found_on_walls;encyclopaedic
plug_(electric);made_of_metal;visual-form_and_surface
